chapter_number,set_letter,chapter_title,question_number,question_malay,question_english,option_a_malay,option_a_english,option_b_malay,option_b_english,option_c_malay,option_c_english,option_d_malay,option_d_english,correct_answer,explanation
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,8,Apakah perubahan bentuk tenaga yang berlaku semasa pembakaran etanol secara eksotermik?,What is the change in the form of energy that occurs during the exothermic combustion of ethanol?,Tenaga cahaya → Tenaga kimia,Light energy → Chemical energy,Tenaga kimia → Tenaga haba + Tenaga cahaya,Chemical energy → Heat energy + Light energy,Tenaga haba → Tenaga kimia,Heat energy → Chemical energy,Tenaga elektrik → Tenaga kimia,Electrical energy → Chemical energy,B,"Semasa pembakaran etanol (bahan api fosil/organik), tenaga kimia yang disimpan dalam ikatan kimia etanol ditukarkan kepada tenaga haba dan tenaga cahaya yang dibebaskan secara aktif ke persekitaran.
*During the combustion of ethanol, chemical energy stored in the chemical bonds of ethanol is converted into heat energy and light energy released actively to the surroundings."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,9,"Semasa kalsium karbonat (CaCO₃) dipanaskan dengan kuat dalam Aktiviti 5.1, mengapakah pemanasan perlu dilakukan secara berterusan?","During the strong heating of calcium carbonate ($CaCO_3$) in Activity 5.1, why must the heating be performed continuously?",Kerana tindak balas pereputan terma adalah eksotermik dan memerlukan pemangkin haba.,Because the termite reaction is exothermic and requires a heat source.,Kerana kalsium karbonat mengalami tindak balas endotermik yang memerlukan penyerapan haba yang berterusan daripada penunu Bunsen untuk mereput.,Because calcium carbonate undergoes an endothermic reaction that requires continuous heat absorption from the Bunsen burner to decompose.,Untuk mengelakkan gas karbon dioksida daripada meresap kembali ke dalam pepejal.,To prevent carbon dioxide gas from re-entering the solid.,Kerana tindak balas tersebut menghasilkan gas oksigen yang mudah terbakar jika disejukkan.,Because the reaction produces flammable oxygen gas if cooled.,B,"Pereputan terma garam karbonat (seperti kalsium karbonat) ialah satu tindak balas endotermik tulen. Tindak balas ini memerlukan bekalan haba luaran yang berterusan untuk memutuskan ikatan kimia kalsium karbonat membentuk kalsium oksida ($CaO$) dan membebaskan gas karbon dioksida ($CO_2$).
*Thermal decomposition of carbonate salts (such as calcium carbonate) is a purely endothermic reaction. It requires a continuous external heat supply to break chemical bonds in calcium carbonate to form calcium oxide and release carbon dioxide gas."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,10,Apakah gas yang dibebaskan apabila serbuk natrium hidrogen karbonat dilarutkan dalam asid hidroklorik cair dalam Aktiviti 5.1?,What gas is released when sodium hydrogen carbonate powder is dissolved in dilute hydrochloric acid in Activity 5.1?,Gas Oksigen ($O_2$),Oxygen Gas ($O_2$),Gas Nitrogen ($N_2$),Nitrogen Gas ($N_2$),Gas karbon dioksida (CO₂),Carbon dioxide gas (CO₂),Gas hidrogen (H₂),Hydrogen gas (H₂),C,"Tindak balas antara sebatian hidrogen karbonat (bikarbonat) dan asid cair sentiasa menghasilkan garam, air, dan membebaskan gas karbon dioksida. Pembebasan gas ini dikesan apabila gas dialirkan ke dalam air kapur dan menyebabkannya menjadi keruh (cloudy).
*The reaction between hydrogen carbonate (bicarbonate) compounds and dilute acids always produces salt, water, and releases carbon dioxide gas. This release is detected when the gas is bubbled into limewater and turns it cloudy."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,11,"Antara proses fisiologi berikut, yang manakah merupakan tindak balas eksotermik dalam organisma hidup?",Which of the following physiological processes is an exothermic reaction inside living organisms?,Proses fotosintesis tumbuhan hijau.,The process of photosynthesis in green plants.,Proses respirasi sel untuk menjana tenaga.,Cell respiration process to generate energy.,Sintesis protein daripada asid amino.,Protein synthesis from amino acids.,Pengangkutan aktif ion mineral merentasi membran.,Active transport of mineral ions across the membrane.,B,"Respirasi sel ialah satu proses pengoksidaan glukosa di dalam sel hidup yang membebaskan tenaga haba dan tenaga kimia (ATP) untuk kegunaan metabolisme badan, yang menjadikannya sejenis tindak balas eksotermik semula jadi.
*Cellular respiration is a process of glucose oxidation inside living cells that releases heat energy and chemical energy (ATP) for body metabolic use, making it a natural exothermic reaction."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,12,Bagaimanakah proses fotosintesis dikelaskan dari sudut termokimia?,How is the photosynthesis process classified from a thermochemical standpoint?,Tindak balas eksotermik kerana ia membebaskan gas oksigen ke atmosfera.,Exothermic reaction as it releases oxygen gas into the atmosphere.,Tindak balas endotermik kerana ia menyerap tenaga cahaya dari Matahari untuk menukarkan karbon dioksida dan air kepada glukosa.,Endothermic reaction as it absorbs solar energy to convert carbon dioxide and water into glucose.,Tindak balas fizik sahaja tanpa melibatkan sebarang perubahan tenaga kimia.,Physical change without involving any chemical energy transformation.,Tindak balas pemendapan pepejal kanji.,Precipitation reaction of kanji solids.,B,"Fotosintesis menyerap tenaga cahaya (sinaran matahari) secara aktif bagi menukar bahan mentah bertenaga rendah ($CO_2$ dan $H_2O$) menjadi molekul glukosa bertenaga tinggi. Ini merupakan proses penyerapan tenaga (endotermik).
*Photosynthesis actively absorbs light energy (solar radiation) to convert low-energy raw materials ($CO_2$ and $H_2O$) into high-energy glucose molecules. This is an energy absorption process (endothermic)."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,13,Tindak balas termit digunakan untuk mengimpal landasan kereta api. Apakah tindak balas termit dan mengapakah tindak balas ini dipilih untuk tujuan tersebut?,The Thermite Reaction is used in welding railway tracks. What is the thermite reaction and why is it selected for this task?,Tindak balas endotermik antara karbon dan besi yang menyerap haba rel.,An endothermic reaction between carbon and iron that absorbs heat from the rail.,Tindak balas eksotermik antara ferum(III) oksida dan serbuk aluminium yang menghasilkan haba melampau untuk meleburkan besi.,An exothermic reaction between iron(III) oxide and aluminium powder that produces enough heat to melt iron.,Tindak balas pengoksidaan kuprum dengan gas oksigen tulen.,The oxidation of copper by pure oxygen gas.,Tindak balas fizikal bermagnet antara kereta api dengan rel keluli.,A physical magnetic interaction between the train and the steel rail.,B,"Reaksi termit melibatkan tindak balas penurunan ferum(III) oksida oleh serbuk aluminium. Tindak balas ini adalah sangat eksotermik, membebaskan haba yang mencukupi untuk meleburkan ferum yang dihasilkan (molten iron) bagi menyambung rekahan landasan kereta api secara kekal.
*The thermite reaction involves the reduction of iron(III) oxide by aluminium powder. It is highly exothermic, releasing enough heat to produce molten iron used to weld railway track cracks permanently."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,14,"Dalam pek panas segera, apakah bahan kimia kontang yang lazim digunakan dan bagaimanakah bahan itu diaktifkan?","In an instant hot pack, what anhydrous chemical is commonly used and how is it activated?",Amonium nitrat kontang; diaktifkan dengan menggoncang beg udara.,Ammonium nitrate contang; activated by shaking the air bag.,Natrium klorida kontang; diaktifkan dengan membakar sumbu luar.,Sodium chloride contang; activated by burning the outer fuse.,Kalsium klorida kontang; diaktifkan dengan menekan pek untuk memecahkan pundi air dalaman supaya garam melarut secara eksotermik.,Calcium chloride contang; activated by pressing the button to break the inner water seal allowing the salt to dissolve exothermically.,Kuprum(II) sulfat terhidrat; diaktifkan dengan mendedahkannya kepada cahaya matahari.,Hydrated copper(II) sulfate; activated by exposing it to sunlight.,C,"Pek panas segera mengandungi garam kontang seperti kalsium klorida kontang ($CaCl_2$) dan satu beg plastik air di dalamnya. Pengaktifan dilakukan dengan menekan pek untuk memecahkan beg air tersebut supaya garam melarut di dalam air secara eksotermik, membebaskan haba untuk melegakan kekejangan otot.
*Instant hot packs contain anhydrous salts like anhydrous calcium chloride ($CaCl_2$) and an inner plastic bag of water. Activation is done by squeezing the pack to break the water bag so the salt dissolves exothermically in water, releasing heat to soothe muscle cramps."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,15,Pek sejuk segera yang digunakan di hospital untuk mengurangkan bengkak mengandungi bahan kimia penyerap haba. Apakah bahan tersebut?,An instant cold pack used in hospitals to reduce swelling contains a heat-absorbing chemical. What is this substance?,Kalsium Klorida ($CaCl_2$),Calcium Chloride ($CaCl_2$),Amonium Nitrat ($NH_4NO_3$),Ammonium Nitrate ($NH_4NO_3$),Natrium Hidroksida ($NaOH$),Sodium Hydroxide ($NaOH$),Magnesium Oksida ($MgO$),Magnesium Oxide ($MgO$),B,"Pek sejuk segera menggunakan pepejal amonium nitrat ($NH_4NO_3$) yang diasingkan daripada air. Apabila beg air dipecahkan, amonium nitrat melarut di dalam air secara endotermik, menyerap haba dari kawasan luka bengkak dan memberikan kesan penyejukan.
*Instant cold packs use solid ammonium nitrate ($NH_4NO_3$) isolated from water. When the water pouch is ruptured, ammonium nitrate dissolves in water endothermically, absorbing heat from the swollen wound and providing a cooling effect."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,16,Mengapakah uncang air dalaman disertakan dalam reka bentuk pek panas segera dan pek sejuk segera?,Why is an inner water pouch included in the design of both instant hot and cold packs?,Untuk bertindak sebagai pelincir luar bagi mengelakkan kebocoran beg.,To act as an external seal to prevent leakage of the bag.,"Untuk memastikan pepejal kimia kontang sentiasa kering sebelum digunakan, dan pengaktifan tindak balas termokimia hanya bermula apabila air bercampur dengan pepejal tersebut.","To ensure that the solid chemical catalyst remains dry before use, and the thermokimical reaction only starts when water mixes with the solid material.",Untuk mengurangkan berat keseluruhan pek semasa disimpan.,To reduce the overall weight of the pek during storage.,Untuk bertindak sebagai gas pengembang bagi pek udara.,To act as a foaming gas for air pek.,B,"Kedua-dua pek panas dan sejuk segera beroperasi berasaskan pelarutan garam kimia kontang di dalam air. Untuk mengelakkan pelarutan pramatang semasa penyimpanan, air diisikan di dalam pundi kecil yang berasingan dan hanya dipecahkan dengan tekanan fizikal apabila bersedia digunakan.
*Both instant hot and cold packs operate based on the dissolution of anhydrous chemical salts in water. To prevent premature dissolution during storage, water is sealed in a separate small pouch and is only ruptured with physical pressure when ready for use."
5,B,Bab 5: Termokimia (Thermochemistry) - Kuiz Set B,17,"Proses membakar kek atau roti di dalam ketuhar ialah tindak balas endotermik. Antara berikut, yang manakah menerangkan sebab utama proses ini bersifat endotermik?",The process of baking cake or bread in an oven is an endothermic reaction. Which of the following explains the main reason why this process is endothermic?,Bahan penaik menyerap haba dari ketuhar untuk mereput secara kimia dan membebaskan gas karbon dioksida yang mengembangkan kek.,The catalyst absorbs heat from the dough to undergo a chemical reaction and release carbon dioxide gas that causes expansion.,Ketuhar membebaskan tenaga elektrik secara langsung ke dalam ikatan kimia gandum.,The dough releases electrical energy directly into the wheat molecule bonds.,Suhu di dalam ketuhar berkurang dengan mendadak sebaik sahaja adunan dimasukkan.,The temperature inside the dough drops suddenly as soon as the mixture is added.,Proses tersebut membebaskan tenaga kinetik daripada air tepung secara spontan.,This process releases kinetic energy from the flour water spontaneously.,A,"Semasa membakar kek/roti, bahan penaik (seperti natrium hidrogen karbonat) menyerap haba dari ketuhar (endotermik) untuk mengalami pereputan terma, membebaskan gas karbon dioksida ($CO_2$). Gas yang terperangkap ini mengembang dan menghasilkan rongga udara yang menaikkan adunan.
*When baking cake/bread, the baking powder (such as sodium hydrogen carbonate) absorbs heat from the oven (endothermic) to undergo thermal decomposition, releasing carbon dioxide gas. This trapped gas expands and creates air pockets that raise the batter."
